path,size,ext,bucket,linked,dup_of,disposition
ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/UI_PRIMITIVES_USAGE_GUIDE.md,5997,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/designed_replacements/phase1_5_ui_primitives/UI_PRIMITIVES_USAGE_GUIDE.md,DELETE
ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/components_listing.txt,538,.txt,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/designer_workspace/backups/phase1_5_ui_primitives_apply_20260525_1216/AgentChip.tsx.REPLACEMENT.md,3600,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/designed_replacements/phase1_5_ui_primitives/AgentChip.tsx.REPLACEMENT.md,DELETE
ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202/PHASE1_NAV_DESIGN_NOTES.md,3717,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/designed_replacements/PHASE1_NAV_DESIGN_NOTES.md,DELETE
ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202/git_info.txt,752,.txt,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202/Shell.tsx,13325,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/phase1_nav_apply_20260525_1202/Shell.tsx.REPLACEMENT.md,14749,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/designed_replacements/Shell.tsx.REPLACEMENT.md,DELETE
ui_redesign/designer_workspace/backups/phase4c_paper_proposals_apply_20260525_1526/git_info.txt,134,.txt,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/designer_workspace/backups/phase4c_paper_proposals_apply_20260525_1526/PaperProposals.tsx.REPLACEMENT.md,70768,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/designed_replacements/phase4_governance_approvals/PaperProposals.tsx.REPLACEMENT.md,DELETE
ui_redesign/designer_workspace/backups/phase4c_paper_proposals_apply_20260525_1526/PaperProposals.tsx,75655,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/SystemHealth.tsx.REPLACEMENT.md,10626,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/designed_replacements/phase2b_automation_trust/SystemHealth.tsx.REPLACEMENT.md,DELETE
ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/OpsHub.tsx.REPLACEMENT.md,2233,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/designed_replacements/phase2b_automation_trust/OpsHub.tsx.REPLACEMENT.md,DELETE
ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/git_info.txt,897,.txt,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/AUTOMATION_TRUST_CENTER_APPLY_PLAN.md,6607,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/designed_replacements/phase2b_automation_trust/AUTOMATION_TRUST_CENTER_APPLY_PLAN.md,DELETE
ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/AgentPipeline.tsx.REPLACEMENT.md,29982,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/designed_replacements/phase2b_automation_trust/AgentPipeline.tsx.REPLACEMENT.md,DELETE
ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/SystemHealth.tsx,9167,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/PipelineHub.tsx.REPLACEMENT.md,1610,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/designed_replacements/phase2b_automation_trust/PipelineHub.tsx.REPLACEMENT.md,DELETE
ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/AgentPipeline.tsx,28844,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/PipelineHub.tsx,724,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/OpsHub.tsx,967,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/phase2b_automation_trust_apply_20260525_1345/AUTOMATION_TRUST_CENTER_DESIGN_NOTES.md,7462,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/designed_replacements/phase2b_automation_trust/AUTOMATION_TRUST_CENTER_DESIGN_NOTES.md,DELETE
ui_redesign/designer_workspace/backups/agent_collab_v3_apply_20260525_1854/AgentCollaboration.tsx,31319,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/phase4b_approvals_apply_20260525_1510/git_info.txt,129,.txt,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/designer_workspace/backups/phase4b_approvals_apply_20260525_1510/Approvals.tsx.REPLACEMENT.md,39831,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/backups/phase4b_approvals_apply_20260525_1510/Approvals.tsx,38450,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/git_info.txt,135,.txt,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SelfImprovement.tsx,9792,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SELF_IMPROVEMENT_POLISH_APPLY_PLAN.md,2318,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SelfImprovement.tsx.REPLACEMENT.md,13589,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SELF_IMPROVEMENT_POLISH_DESIGN_NOTES.md,4262,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/GovernanceHub.tsx,1228,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/LearningGovernance.tsx,10599,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/git_info.txt,459,.txt,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/PaperReview.tsx,713,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/ProposalAlerts.tsx,6100,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/phase4a_governance_apply_20260525_1501/PaperGovernance.tsx,11717,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/agent_collab_raci_apply_20260525_1836/git_info.txt,124,.txt,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/designer_workspace/backups/agent_collab_raci_apply_20260525_1836/AgentCollaboration.tsx,16507,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/backups/agent_collab_apply_20260525_1252/AgentCollaboration.tsx,16908,.tsx,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/implementation_prompts/AGENT_COLLABORATION_DECISION_COCKPIT_APPLY_REPORT.md,718,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/PHASE1_NAV_APPLY_REPORT.md,2240,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/UI_REDESIGN_COMPLETE_SESSION_MEMORY.md,3865,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/PHASE1_5_UI_PRIMITIVES_APPLY_REPORT.md,1564,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/UI_REDESIGN_FINAL_COMPLETE_CLOSEOUT_REPORT.md,1879,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/PHASE4_GOVERNANCE_APPROVALS_CLOSEOUT_REPORT.md,1541,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/PHASE2B_AUTOMATION_TRUST_CENTER_APPLY_REPORT.md,1652,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/PHASE4B_APPROVALS_APPLY_REPORT.md,647,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/UI_REDESIGN_FULL_SESSION_MEMORY.md,4049,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/UI_REDESIGN_SESSION_CLOSEOUT_REPORT.md,3183,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/UI_REDESIGN_FINAL_CLOSEOUT_REPORT.md,2195,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/PHASE5_SELF_IMPROVEMENT_POLISH_APPLY_REPORT.md,1051,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/CLAUDE_APPLY_DESIGNER_REPLACEMENTS_TEMPLATE.md,1637,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/PHASE3_MARKET_OPPORTUNITIES_APPLY_REPORT.md,1361,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/implementation_prompts/PHASE4C_PAPER_PROPOSALS_APPLY_REPORT.md,1251,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/PHASE1_NAV_DESIGN_NOTES.md,3717,.md,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/designed_replacements/GovernanceHub.tsx.REPLACEMENT.md,414,.md,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/designed_replacements/AGENT_COLLABORATION_DESIGN_NOTES.md,6315,.md,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/designed_replacements/SystemHealth.tsx.REPLACEMENT.md,411,.md,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/designed_replacements/OpsHub.tsx.REPLACEMENT.md,393,.md,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/designed_replacements/Prospects.tsx.REPLACEMENT.md,402,.md,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/designed_replacements/PipelineHub.tsx.REPLACEMENT.md,408,.md,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/designed_replacements/SelfImprovement.tsx.REPLACEMENT.md,420,.md,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/designed_replacements/TradeAI.tsx.REPLACEMENT.md,396,.md,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/designed_replacements/Shell.tsx.REPLACEMENT.md,14749,.md,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/designed_replacements/AgentCollaboration.tsx.REPLACEMENT.md,56501,.md,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/designed_replacements/AGENT_COLLABORATION_DECISION_COCKPIT_NOTES.md,2983,.md,SNAPSHOT-DUMP,True,,DELETE
ui_redesign/designer_workspace/designed_replacements/phase3_market_opportunities/MARKET_OPPORTUNITIES_APPLY_PLAN.md,3764,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase3_market_opportunities/Prospects.tsx.REPLACEMENT.md,29538,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase3_market_opportunities/MARKET_OPPORTUNITIES_DESIGN_NOTES.md,6843,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase3_market_opportunities/TradeAI.tsx.REPLACEMENT.md,45213,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase4_governance_approvals/PaperReview.tsx.REPLACEMENT.md,1440,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase4_governance_approvals/GOVERNANCE_APPROVALS_DESIGN_NOTES.md,7855,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase4_governance_approvals/GovernanceHub.tsx.REPLACEMENT.md,2249,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase4_governance_approvals/ProposalAlerts.tsx.REPLACEMENT.md,6503,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase4_governance_approvals/PaperProposals.tsx.REPLACEMENT.md,70768,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase4_governance_approvals/LearningGovernance.tsx.REPLACEMENT.md,11843,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase4_governance_approvals/GOVERNANCE_APPROVALS_APPLY_PLAN.md,5738,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase4_governance_approvals/GOVERNANCE_APPROVALS_ROUTE_AUDIT.md,3352,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase4_governance_approvals/Approvals.tsx.REPLACEMENT.md,39831,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/backups/phase4b_approvals_apply_20260525_1510/Approvals.tsx.REPLACEMENT.md,DELETE
ui_redesign/designer_workspace/designed_replacements/phase4_governance_approvals/PaperGovernance.tsx.REPLACEMENT.md,12723,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase1_5_ui_primitives/ActionButton.tsx.REPLACEMENT.md,3093,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase1_5_ui_primitives/StateCard.tsx.REPLACEMENT.md,3307,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase1_5_ui_primitives/UI_PRIMITIVES_DESIGN_NOTES.md,4132,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase1_5_ui_primitives/SeverityBadge.tsx.REPLACEMENT.md,2383,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase1_5_ui_primitives/StatusBadge.tsx.REPLACEMENT.md,2497,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase1_5_ui_primitives/UI_PRIMITIVES_USAGE_GUIDE.md,5997,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase1_5_ui_primitives/AgentChip.tsx.REPLACEMENT.md,3600,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase2b_automation_trust/SystemHealth.tsx.REPLACEMENT.md,10626,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase2b_automation_trust/OpsHub.tsx.REPLACEMENT.md,2233,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase2b_automation_trust/AUTOMATION_TRUST_CENTER_APPLY_PLAN.md,6607,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase2b_automation_trust/AgentPipeline.tsx.REPLACEMENT.md,29982,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase2b_automation_trust/PipelineHub.tsx.REPLACEMENT.md,1610,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase2b_automation_trust/AUTOMATION_TRUST_CENTER_DESIGN_NOTES.md,7462,.md,HISTORICAL-REPORT,True,,ARCHIVE
ui_redesign/designer_workspace/designed_replacements/phase5_self_improvement_polish/SELF_IMPROVEMENT_POLISH_APPLY_PLAN.md,2318,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SELF_IMPROVEMENT_POLISH_APPLY_PLAN.md,DELETE
ui_redesign/designer_workspace/designed_replacements/phase5_self_improvement_polish/SelfImprovement.tsx.REPLACEMENT.md,13589,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SelfImprovement.tsx.REPLACEMENT.md,DELETE
ui_redesign/designer_workspace/designed_replacements/phase5_self_improvement_polish/SELF_IMPROVEMENT_POLISH_DESIGN_NOTES.md,4262,.md,HISTORICAL-REPORT,True,ui_redesign/designer_workspace/backups/phase5_self_improvement_apply_20260525_1803/SELF_IMPROVEMENT_POLISH_DESIGN_NOTES.md,DELETE
ui_redesign/screenshots/tax_desktop.png,203644,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/strategy-admin_desktop.png,212212,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/execution-quality_desktop.png,90078,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/attribution_desktop.png,165036,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/forecast_desktop.png,154282,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/research_desktop.png,170348,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/incubator_desktop.png,255816,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/prospects_desktop.png,168775,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/paper-proposals_desktop.png,208904,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/portfolio_desktop.png,203727,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/returns_desktop.png,152090,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/plan-vs-performance_desktop.png,144754,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/broker-reconciliation_desktop.png,126722,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/journal_desktop.png,174108,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/technical_desktop.png,177596,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/agent-calibration_desktop.png,178008,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/weekly-learning_desktop.png,100047,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/retirement_desktop.png,195428,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/self-improvement_desktop.png,154422,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/system-health_desktop.png,157114,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/trade-ai_desktop.png,227667,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/governance_desktop.png,166744,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/reports_desktop.png,169049,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/agent-pipeline_desktop.png,206367,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/journal-analytics_desktop.png,157268,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/watchlist_desktop.png,181475,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/command_desktop.png,173871,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/risk_desktop.png,147797,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/pipeline_desktop.png,173401,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/automated-trade-mode_desktop.png,165383,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/proposal-alerts_desktop.png,121562,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/backtesting_desktop.png,150104,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/journal-reports_desktop.png,140472,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/dividends_desktop.png,176432,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/topic-monitor_desktop.png,159802,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/paper-status_desktop.png,173967,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/risk-regime_desktop.png,88984,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/recovery_desktop.png,185924,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/alerts_desktop.png,102323,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/agent-collaboration_desktop.png,228312,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/ai-analyst_desktop.png,191607,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/paper-review_desktop.png,212464,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/correlation_desktop.png,183554,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/rebalance_desktop.png,177322,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/cio_desktop.png,185292,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/ops_desktop.png,144367,.png,SNAPSHOT-DUMP,False,,DELETE
ui_redesign/screenshots/overview_desktop.png,240591,.png,SNAPSHOT-DUMP,False,,DELETE
holdings_sandbox/phase118_discrepancies/paper_vs_broker_positions.json,1631,.json,SNAPSHOT-DUMP,False,,DELETE
holdings_sandbox/phase118_discrepancies/stop_triggered_defense.json,1879,.json,SNAPSHOT-DUMP,False,,DELETE
holdings_sandbox/phase118_discrepancies/portfolio_data_staleness.json,1606,.json,SNAPSHOT-DUMP,False,,DELETE
ops/PHASE189D_HEALTH_AGENT_MISSING_STOP_FAILURE_ANALYSIS.md,4644,.md,HISTORICAL-REPORT,False,,ARCHIVE
ops/PHASE190D_HEALTH_AGENT_PROTECTION_ALERT_ROUTING_FIX.md,2225,.md,HISTORICAL-REPORT,False,,ARCHIVE
ops/alerts/PHASE132_STOP_ALERT_INTELLIGENCE_REPORT.md,2374,.md,HISTORICAL-REPORT,False,,ARCHIVE
ops/alerts/PHASE126_TELEGRAM_ENFORCEMENT_REPORT.md,2630,.md,HISTORICAL-REPORT,False,,ARCHIVE
ui/PHASE96A_SELF_LEARNING_OPERATOR_UX_GAP_REVIEW.md,1036,.md,HISTORICAL-REPORT,False,,ARCHIVE
ui/PHASE96E_SELF_LEARNING_DASHBOARD_IMPLEMENTATION_BACKLOG.md,789,.md,HISTORICAL-REPORT,False,,ARCHIVE
ui/PHASE111C_SYS_CLASSIFICATION_AUDIT.md,1001,.md,HISTORICAL-REPORT,False,,ARCHIVE
ui/PHASE112_DASHBOARD_ACTIONABILITY_REPORT.md,2617,.md,HISTORICAL-REPORT,False,,ARCHIVE
ui/PHASE91A_SELF_LEARNING_DASHBOARD_GAP_AUDIT.md,892,.md,HISTORICAL-REPORT,False,,ARCHIVE
ui/PHASE91B_SELF_LEARNING_DRILLTHROUGH_UX_ARCHITECTURE.md,1284,.md,HISTORICAL-REPORT,False,,ARCHIVE
strategy/SCREENER_REFERENCE.md,8593,.md,ACTIVE-SUBSYSTEM,True,,RETAIN
strategy/BOT_MATURITY_ROADMAP_v1.md,19741,.md,ACTIVE-SUBSYSTEM,True,,RETAIN
advisory/PHASE155_158_OBSERVATION_EVIDENCE_ESCALATION.md,2448,.md,HISTORICAL-REPORT,False,,ARCHIVE
advisory/PHASE141_142_DUAL_OPINION_AND_CHOICE_TRACKING.md,2010,.md,HISTORICAL-REPORT,False,,ARCHIVE
advisory/PHASE143_144_INLINE_ADVISORY_REPORT.md,2917,.md,HISTORICAL-REPORT,False,,ARCHIVE
advisory/PHASE160_164_EVIDENCE_ESCALATION_CLOSEOUT.md,2742,.md,HISTORICAL-REPORT,False,,ARCHIVE
paper_trading/PHASE179C_CURRENT_PAPER_TRADE_STATISTICS_REPORT.md,3881,.md,HISTORICAL-REPORT,True,,ARCHIVE
paper_trading/PHASE179E_PAPER_TRADING_READINESS_DASHBOARD_REPORT.md,1752,.md,HISTORICAL-REPORT,True,,ARCHIVE
paper_trading/PHASE186L_TRAILING_STOP_ALGORITHM_SPECIFICATION.md,4358,.md,HISTORICAL-REPORT,False,,ARCHIVE
paper_trading/PHASE186K_STOP_TO_TRAILING_CONVERSION_AUDIT.md,2978,.md,HISTORICAL-REPORT,False,,ARCHIVE
paper_trading/PHASE179D_STATISTICAL_READINESS_THRESHOLDS.md,4454,.md,HISTORICAL-REPORT,True,,ARCHIVE
paper_trading/PHASE179A_PAPER_TRADE_SOURCE_INVENTORY.md,4962,.md,HISTORICAL-REPORT,True,,ARCHIVE
architecture/TRADE_INTELLIGENCE_JOURNAL_DESIGN.md,11471,.md,ACTIVE-SUBSYSTEM,True,,RETAIN
_generated/findings/overnight_template_fallback_2026-05-20.md,146,.md,ALREADY-ARCHIVED,False,,DELETE
_generated/findings/pipeline_remaining_telemetry_2026-05-20.md,147,.md,ALREADY-ARCHIVED,False,,DELETE
_generated/findings/agent_queue_stuck_2026-05-20.md,136,.md,ALREADY-ARCHIVED,False,,DELETE
_generated/findings/count_drift_2026-05-20.md,130,.md,ALREADY-ARCHIVED,False,,DELETE
_generated/findings/risk_regime_cron_stale_2026-05-20.md,141,.md,ALREADY-ARCHIVED,False,,DELETE
_generated/findings/attribution_benchmark_2026-05-20.md,140,.md,ALREADY-ARCHIVED,False,,DELETE
_generated/ui_audit_screenshots/audit_7777_20260523_1921/7777/execution_quality.png,71703,.png,ALREADY-ARCHIVED,False,,DELETE
_generated/ui_audit_screenshots/audit_7777_20260523_1921/7777/pipeline_stage_controller.png,184409,.png,ALREADY-ARCHIVED,False,,DELETE
_generated/ui_audit_screenshots/audit_7777_20260523_1921/7777/inbox.png,156156,.png,ALREADY-ARCHIVED,False,,DELETE
